,created_at,id,text
593,Tue May 12 20:45:36 +0000 2020,1260310178815229954,@elonmusk @ChillMichelle @Tesla dear Elon Musk. my name is Zaur. I live in Russia. I want to ask you something. bec… https://t.co/u43jG3vGYq
594,Tue May 12 20:49:59 +0000 2020,1260311281204166656,@elonmusk @ChillMichelle @Tesla dear Elon Musk. my name is Zaur. I live in Russia. I want to ask you something. bec… https://t.co/etj3kdSF1m
595,Tue May 12 21:07:40 +0000 2020,1260315730328932352,"@elonmusk besides what ever USA guide or laws are, do you personally think @Tesla employees will be safe from covid 19? If so why?"
596,Tue May 12 21:28:55 +0000 2020,1260321077076602889,@elonmusk @ChillMichelle @Tesla Anyone that can please help my family would really appreciate it prayers go out to… https://t.co/h1QcZemNoK
597,Tue May 12 22:17:32 +0000 2020,1260333312851075072,@elonmusk Yo da man! Keep the Tesla’s rolling. I suggest a limited model called “Covid Model 19”
598,Tue May 12 22:55:56 +0000 2020,1260342976338747392,@elonmusk can you use your Tesla power to help California get open quicker? I live in Lake Tahoe and we may not hav… https://t.co/JUTrLKNVrt
599,Tue May 12 23:17:53 +0000 2020,1260348501617192961,@elonmusk @ChillMichelle @Tesla @TheDemocrats are becoming the #Fascist brownshirt control thugs we were warned abo… https://t.co/MLFQpCLBgM
600,Wed May 13 00:14:19 +0000 2020,1260362704604274688,@elonmusk @ChillMichelle @Tesla So let me get this straight... you want to subject your workers to covid-19 or bust… https://t.co/ZqHo6upYom
601,Wed May 13 00:19:16 +0000 2020,1260363947091386368,"@elonmusk @ChillMichelle @Tesla Are You and the Employees prepared to fight against COVID-19 Coronavirus? ""To Be or Not To Be"" (Hamlet)?"
602,Wed May 13 00:19:49 +0000 2020,1260364086585548800,"@elonmusk is restarting production against the lockdown order, and he has the support of @realDonaldTrump. Together… https://t.co/Y4ILQG4zyF"
603,Wed May 13 01:23:18 +0000 2020,1260380062257311744,"@elonmusk @ChillMichelle @Tesla Elon, are there close to zero covid cases in the us now? We are STILL waiting for y… https://t.co/7K1rvgovK8"
604,Wed May 13 01:31:02 +0000 2020,1260382008368390145,@elonmusk @ChillMichelle @Tesla Go! Elon! Go! #Breakout Open up. Go to work. Go to Church. Go out to eat. Get your… https://t.co/OPgwnvfUxJ
605,Wed May 13 02:27:14 +0000 2020,1260396152710627331,@elonmusk @Crusade4change @realDonaldTrump And what guidelines and safety precautions does Tesla implement to prote… https://t.co/Ua42yQrKQt
606,Wed May 13 03:45:42 +0000 2020,1260415898680262658,"@elonmusk @ChillMichelle @Tesla I know my tweet is not politically correct, but I don't care!! You greedy man with… https://t.co/XDh8bsyhep"
607,Wed May 13 03:58:00 +0000 2020,1260418994386997250,"@elonmusk @ChillMichelle @Tesla Stay strong - my thoughts here: 

https://t.co/Pbo78Gm5tw"
608,Wed May 13 04:15:24 +0000 2020,1260423375454863368,"@elonmusk dude. 

Stop guilting Tesla workers about COVID-19 and set an example. You can do this. Big boy pants time."
609,Wed May 13 05:17:42 +0000 2020,1260439053901709313,@elonmusk People in California were sick from Covid 19 as early as of October &amp; Nov of 2019. And several of the sic… https://t.co/f4k1sUHCpC
610,Wed May 13 06:24:21 +0000 2020,1260455824222289920,"@elonmusk @realDonaldTrump Wait, California that gave Tesla a break! @elonmusk is it a case of LATE teenage (18 now… https://t.co/jWm1upO7Ek"
611,Wed May 13 07:38:21 +0000 2020,1260474445967380484,@elonmusk COVID outbreak at Tesla factory? https://t.co/16xHY8Qohc
612,Wed May 13 07:46:36 +0000 2020,1260476522512756740,@elonmusk Tesla &amp; his team facing COVID situation https://t.co/Z1OvX2z53H
613,Wed May 13 08:41:35 +0000 2020,1260490359781670912,@elonmusk Elon can you please hire me . I am really broke bc of Covid 19 and Democrats who supposed to fix the prob… https://t.co/CWYkuY79V8
614,Wed May 13 08:49:08 +0000 2020,1260492259264512000,@elonmusk @ChillMichelle @Tesla ELON: There are existing FDA approved medicines that could prevent COVID-19 to beco… https://t.co/b1Ahnxt3bC
615,Wed May 13 09:52:12 +0000 2020,1260508130351304704,"@elonmusk @ChillMichelle @Tesla As long as there are new (COVID) safety guidelines, I don't see a problem"
616,Wed May 13 10:44:50 +0000 2020,1260521376663904257,@elonmusk @ChillMichelle @Tesla How much compensation are you offering to each employee who contracts Covid 19 at y… https://t.co/zBqTeKjglD
617,Wed May 13 10:52:43 +0000 2020,1260523361085591557,@elonmusk's act to defy COVID-19 Lockdown is totally irresponsible. He must co-operate with the local administratio… https://t.co/M5VyCzupsP
618,Wed May 13 11:29:27 +0000 2020,1260532605675503616,@elonmusk It is necessary to open up the country for business but there should be measures established within every… https://t.co/7Ie0QoZnmb
619,Wed May 13 12:54:10 +0000 2020,1260553927642275840,@elonmusk @realDonaldTrump I wonder if an employee who catches Covid-19 from the Tesla factory can then sue Tesla?
620,Wed May 13 12:58:27 +0000 2020,1260555003976171523,"@elonmusk if one asymptomatic person with Covid-19 enters your facility, you will jeopardize the whole future of… https://t.co/hu6eQvjWRg"
621,Wed May 13 13:15:56 +0000 2020,1260559401695490057,"@elonmusk Here's a future headline for you: May 24, 2020 - Outbreak of Covid-19 at Tesla plant forces shutdown as h… https://t.co/XuSsR6hzO9"
622,Wed May 13 16:41:13 +0000 2020,1260611064070156288,"@elonmusk @jaredpolis @Tesla @kimbal We are also staying steady in terms of Covid-19 cases, because a majority of o… https://t.co/5V3nfZP7sC"
623,Wed May 13 17:05:41 +0000 2020,1260617223099514880,@elonmusk 2020 for covid virus vaccine would be more like the Gunbuster OAV finale!  https://t.co/KlEk9f41VI… https://t.co/KhDnmcNYCA
624,Wed May 13 19:41:25 +0000 2020,1260656414709575680,@elonmusk @jaredpolis @Tesla DON'T FALL FOR IT @elonmusk   Our governor is a liar and ant-business!  He is shutting… https://t.co/SmOVla6vYQ
625,Wed May 13 23:18:26 +0000 2020,1260711029257854977,"@elonmusk, Far UVC tech offers a way to reopen almost ALL businesses, and there should be a huge profit opp for Tes… https://t.co/vpiMufbJ7A"
626,Thu May 14 01:52:36 +0000 2020,1260749823227170817,@elonmusk How are you protecting your Tesla employees from COVID-19 @elonmusk ?
627,Thu May 14 03:23:08 +0000 2020,1260772610310377472,"@elonmusk present workers with a choice on how they wish to die: COVID-19 or hunger?

https://t.co/xI7f6NMxkr"
628,Thu May 14 04:40:21 +0000 2020,1260792038896930817,@elonmusk Can you give insight into how many Chinese Tesla employees tested positive for Covid-19? I was curious af… https://t.co/lJQWxoe4tz
629,Thu May 14 09:56:28 +0000 2020,1260871595192655872,@elonmusk Know what's super excitcing? The fact that I'm choosing an electric vehicle from someone other than Tesla… https://t.co/7MLnS781o6
630,Thu May 14 13:46:34 +0000 2020,1260929498360377355,"@elonmusk You may face a shitstorm of liability if assembly workers die from Covid19, which will absolutely happen.… https://t.co/n7pHTmBtab"
631,Thu May 14 15:59:12 +0000 2020,1260962877520744448,"@elonmusk @ChillMichelle @Tesla It's not illegal. They may have backed down, but they are quite within their rights… https://t.co/v03oJzvhYf"
632,Thu May 14 16:17:22 +0000 2020,1260967450650214400,@elonmusk @Tesla @thenikolapro   .. when this COVID pandemic is over... if it ain’t too much to ask ..can Tesla upg… https://t.co/5Pfkq9j9fC
633,Thu May 14 19:08:08 +0000 2020,1261010424624869376,@elonmusk Is Elon interested to develop none pharmaceutical method for COVID? This will b a breakthrough and a big… https://t.co/zV4IL5P0Ah
634,Thu May 14 19:08:40 +0000 2020,1261010560017223682,"@elonmusk We need Superchargers in the province of Zeeland, The Netherlands. Zero here, but many Tesla drivers and… https://t.co/z5pYoV8KyD"
635,Thu May 14 22:03:19 +0000 2020,1261054511168188416,@elonmusk can we get the date to show up next to the time on the main screen in our tesla's? Given covid it is some… https://t.co/WQeGT0tU7J
636,Thu May 14 22:53:14 +0000 2020,1261067072563408896,"@elonmusk @ChillMichelle @Tesla You should move your company to Yuma, Arizona. One minute over the Califorina board… https://t.co/FLQ6o2DmAQ"
637,Thu May 14 23:35:11 +0000 2020,1261077632592068614,@elonmusk I truly believe personal wealth is not your primary driver. So the only way to explain your obscenely stu… https://t.co/AZ7xjLM3k2
638,Fri May 15 01:38:05 +0000 2020,1261108557396705280,"@elonmusk You have 8k employees in USA, and 7k in china and NO serious COVID Problems?  That's a VERY substantial c… https://t.co/VRLpBYX3Rz"
639,Fri May 15 03:02:57 +0000 2020,1261129917871185920,@elonmusk Isn’t that you are flexing your mussels against the law?!? If not then you have assured the Tesla employe… https://t.co/T7N3sXtwdv
640,Fri May 15 04:18:33 +0000 2020,1261148942797955072,@elonmusk @flcnhvy Proves you can stay open while abiding by safety measures protecting ourselves from COVID-19. An… https://t.co/vkCTxLGaJN
641,Fri May 15 04:57:03 +0000 2020,1261158632147820547,"@elonmusk @TheZenCorner @stoolpresidente What is less disputable is excess mortality rates, which appear to be up 2… https://t.co/CkxJ5MnBRD"
642,Fri May 15 06:37:45 +0000 2020,1261183974241533952,"@elonmusk @elonmusk working his magic through COVID-19. 

#Tesla #BoringCompany #ElonMusk https://t.co/7B0lEIwy56"
643,Fri May 15 08:38:19 +0000 2020,1261214313454469121,@elonmusk If a @Tesla employee dies from COVID-19 after returning to work should @elonmusk be charged with criminal negligence?
644,Fri May 15 08:53:49 +0000 2020,1261218216241557505,@elonmusk we would like to open our salon could you please threaten to leave California unless we get to open this… https://t.co/sLukrtwpJA
645,Fri May 15 09:53:43 +0000 2020,1261233291451150338,@elonmusk #COVID19 Covid reality hits when you drop off your Tesla for a service and the @Tesla personnel speak to… https://t.co/YMltBsEa7q
646,Fri May 15 12:33:12 +0000 2020,1261273426611896322,@elonmusk Hi Elon. I’m also a South African. Im in the IT industry and Tesla and SpaceX are incredible. You live th… https://t.co/KAmJHBqYAV
647,Fri May 15 13:42:37 +0000 2020,1261290894822703106,"@elonmusk Seriously! Bring the next Tesla factory to WV, located within 3 hours of 70% of US population; millions o… https://t.co/m426ROG5Ns"
648,Fri May 15 21:43:14 +0000 2020,1261411845195173888,"@elonmusk @ChillMichelle @Tesla Move to Tulsa. I’m an unemployed machinist thanks to covid-19, and the oil market.… https://t.co/ep287kuLiD"
649,Sat May 16 15:38:42 +0000 2020,1261682495378133003,@elonmusk @TheZenCorner @stoolpresidente Look at the excess mortality. More people are dying than expected. I can u… https://t.co/wA6OUHfYM9
650,Sat May 16 19:01:06 +0000 2020,1261733431240568832,@elonmusk any thoughts on why LA County #COVID19 policy is being dictated by a social worker?… https://t.co/geNutWYuec
651,Sat May 16 23:25:50 +0000 2020,1261800051535380480,@elonmusk From Detroit to Tesla with ❤️! Let’s go back to work Safely! It is about freedom of choice and the pursui… https://t.co/PtsqekQ4Ar
652,Sat May 16 23:50:14 +0000 2020,1261806192625680384,@elonmusk @Tesla PLEASE COME TO GEORGIA. WERE OPEN FOR BUSINESS. GREAT LEADERSHIP PRO BUSINESS GREAT COVID RESPONSE… https://t.co/uML9cA4jRf
653,Sun May 17 21:01:58 +0000 2020,1262126235003482112,@elonmusk take this to Donald Trump on how Tesla will cure covid like virus for the future! https://t.co/DSXM7I87Ry… https://t.co/lx7R65D2px
654,Sun May 17 21:08:47 +0000 2020,1262127952248086528,@elonmusk I was serious looking at purchasing a Tesla.  Now COVID among a few other recent events has shown me you'… https://t.co/Ow9V8QGcmM
655,Sun May 17 22:36:49 +0000 2020,1262150106335383552,"@elonmusk After Elon Musk showed his ass over Covid-19 re-opening, I would NEVER buy a TESLA ... which has been in… https://t.co/emoilWiNvU"
656,Mon May 18 04:19:49 +0000 2020,1262236424327200771,@elonmusk I intended to buy a Tesla this year. Not happening now. I couldn’t possibly consider supporting your busi… https://t.co/X0qXg03DjQ
657,Mon May 18 15:46:32 +0000 2020,1262409242503450630,@elonmusk Tesla COVID-19x Disinfectant Juice... feel the actual burn. https://t.co/csCXvxuvBe
658,Mon May 18 18:35:19 +0000 2020,1262451717108424708,"@elonmusk #ElonMusk is the new darling of the far right neo #nazis . 
#Covid_19 
#TrumpLiedAmericansDied 
#Tesla  https://t.co/2zPAdLcjYK"
659,Mon May 18 23:52:55 +0000 2020,1262531645078417414,"@elonmusk Tesla Full Self-Driving Option Cost 
rises by ~$1000 on July 1st

COVID-19 Surcharge?"
660,Tue May 19 00:24:04 +0000 2020,1262539484945461248,"@elonmusk is stupid, irresponsible, narcissistic asshole:

March 16: Tesla CEO Elon Musk tweets a link to a March 1… https://t.co/Zo9pB2Obb1"
661,Tue May 19 00:41:32 +0000 2020,1262543879674396673,"@elonmusk Good luck selling cars this year.

 Like my friends, my tesla buying it s frozen, because big covid crisi… https://t.co/5aCiKjKXHf"
662,Tue May 19 01:57:03 +0000 2020,1262562885882056706,@elonmusk At that price you will shut out a lot of buyers-post covid consumers will not shell out money for luxurie… https://t.co/IAo827VbXv
663,Tue May 19 02:39:14 +0000 2020,1262573500235055105,"@elonmusk Elon, please take into account the lower production &amp; delivery due to COVID-19. I have pre-ordered my Tes… https://t.co/sUWXg49IeK"
664,Tue May 19 15:46:45 +0000 2020,1262771685633081346,@elonmusk I wish @Tesla would open a factory in Australia (preferably around brisbane). Would open up some job oppo… https://t.co/aw08VMt6Hx
665,Tue May 19 16:49:45 +0000 2020,1262787540291137537,"@elonmusk Elon, how do you measure success this year at #Tesla with Covid?"
666,Tue May 19 22:31:16 +0000 2020,1262873483580669953,"@elonmusk if you could establish @Tesla in mars, there is no covid @mars"
667,Tue May 19 23:01:04 +0000 2020,1262880983784796161,"@elonmusk did you know #teslaSolar #TeslaEnergy scam? installers in Florida don't have a clue and are liers, Tesla… https://t.co/ZNV1AW6a9d"
668,Wed May 20 06:20:59 +0000 2020,1262991694326378496,"@elonmusk created Covid-19 to show us how good a world without pollution is, so that way he would sale more Tesla c… https://t.co/adpeq2FGAI"
669,Wed May 20 12:29:57 +0000 2020,1263084546909757441,@elonmusk Folks buying Tesla in Covid time shud get discnt on FSD.
670,Wed May 20 20:33:20 +0000 2020,1263206192878440454,@elonmusk I am never buying one of your products now because of your delusional opinions over COVID-19. Wake up man… https://t.co/oTG2tVDHqw
671,Thu May 21 00:36:58 +0000 2020,1263267507487596544,@elonmusk I’m confused why you’re a COVID-19 denier....Tesla stocks dropping that low bruh?
672,Thu May 21 01:19:32 +0000 2020,1263278216640225281,@elonmusk https://t.co/zsXWlfsC8E. Hope you’ll be down on the assembly line when you open Tesla factory.
673,Thu May 21 01:52:06 +0000 2020,1263286413056860160,@elonmusk @ChillMichelle @Tesla Looks like Ford Motors is having a bit of a problem... https://t.co/cMu3y3uAVz
674,Thu May 21 07:23:43 +0000 2020,1263369868042104832,"@elonmusk @Tesla @BoredElonMusk 
Does bio defence mode from model x will become standard on all models in the futur… https://t.co/8jm8b06zUV"
675,Thu May 21 15:02:01 +0000 2020,1263485205140004866,@elonmusk What are the Covid testing procedures at Fremont. I ask you here because Tesla lacks a PR department. ANY… https://t.co/qiQJifIric
676,Fri May 22 14:55:56 +0000 2020,1263846058318336001,"@elonmusk Tesla mask going against the Elites grain)))
https://t.co/uBvj0mnlW1
https://t.co/NVJPTskPvG… https://t.co/tv5UmckFqz"
677,Fri May 22 18:44:43 +0000 2020,1263903636201111552,@elonmusk thank you for supporting @hackclub! Our local hackclub is having an awards ceremony today from 4pm-4:30pm… https://t.co/QRrrAyzObB
678,Sat May 23 05:39:52 +0000 2020,1264068508008058881,@elonmusk Hawaii relies on the tourist industry and we are having trouble figuring out how to make sure people don'… https://t.co/xSMxVPGYOQ
679,Sat May 23 22:26:34 +0000 2020,1264321855487434752,"@elonmusk After Sudden Pandemic Of COVID-19 Globally, Are you still gonna be Running your @Tesla Factory in China o… https://t.co/nzyJTx6Mm1"
